CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column
299800472,9,MANHATTAN,01/21/2025,15:21:00,01/21/2025,15:48:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,(null),GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO MAN SOUTH,450,"LARCENY, GRAND OF MOPED",STREET,01/21/2025,(null),25-44,WHITE,M,,25-44,BLACK HISPANIC,M,986844,205462,40.73062198562054,-73.99064056445064,"(40.73062198562054, -73.99064056445064)",POINT (-73.99064056445064 40.73062198562054)
298825241,9,MANHATTAN,12/29/2024,16:30:00,12/29/2024,23:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",STREET,01/02/2025,(null),(null),(null),(null),,25-44,WHITE HISPANIC,M,989297,204670,40.728447079737805,-73.98179046654369,"(40.728447079737805, -73.98179046654369)",POINT (-73.98179046654369 40.728447079737805)
299488239,9,MANHATTAN,01/15/2025,14:10:00,01/15/2025,14:11:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,FRONT OF,SEX CRIMES,(null),PATROL BORO MAN SOUTH,175,"SEXUAL ABUSE 3,2",STREET,01/15/2025,(null),25-44,BLACK HISPANIC,M,,25-44,WHITE,F,987496,203963,40.7265156408036,-73.9882902437563,"(40.7265156408036, -73.9882902437563)",POINT (-73.9882902437563 40.7265156408036)
299154465,9,MANHATTAN,01/08/2025,07:25:00,01/08/2025,07:30:00,COMPLETED,(null),14762,2,N.Y. HOUSING POLICE,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",RESIDENCE - PUBLIC HOUSING,01/08/2025,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,M,989667,203049,40.724007,-73.980457,"(40.724007, -73.980457)",POINT (-73.980457 40.724007)
299536876,9,MANHATTAN,01/15/2025,17:39:00,,(null),COMPLETED,(null),46543,2,N.Y. HOUSING POLICE,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",RESIDENCE - PUBLIC HOUSING,01/15/2025,(null),UNKNOWN,UNKNOWN,U,,65+,BLACK,F,987664,202662,40.722945,-73.987684,"(40.722945, -73.987684)",POINT (-73.987684 40.722945)
303918026,9,MANHATTAN,11/06/2024,15:00:00,11/06/2024,15:30:00,COMPLETED,(null),609,2,N.Y. HOUSING POLICE,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,301,"LARCENY,PETIT BY ACQUIRING LOS",RESIDENCE - PUBLIC HOUSING,03/31/2025,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE HISPANIC,M,990946,201746,40.720429,-73.975842,"(40.720429, -73.975842)",POINT (-73.975842 40.720429)
301300856,9,MANHATTAN,02/18/2025,19:07:00,02/18/2025,19:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,FRONT OF,SEX CRIMES,(null),PATROL BORO MAN SOUTH,175,"SEXUAL ABUSE 3,2",GROCERY/BODEGA,02/18/2025,(null),UNKNOWN,BLACK,M,,45-64,WHITE,F,987496,203963,40.7265156408036,-73.9882902437563,"(40.7265156408036, -73.9882902437563)",POINT (-73.9882902437563 40.7265156408036)
303448510,9,MANHATTAN,03/20/2025,07:00:00,03/20/2025,07:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COLLEGE/UNIVERSITY,03/22/2025,(null),UNKNOWN,UNKNOWN,U,,18-24,ASIAN / PACIFIC ISLANDER,M,987581,206557,40.733637,-73.987981,"(40.733637, -73.987981)",POINT (-73.987981 40.733637)
302023380,9,MANHATTAN,03/03/2025,15:00:00,03/03/2025,16:00:00,COMPLETED,WALD,609,2,N.Y. HOUSING POLICE,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,419,"LARCENY,GRAND FROM PERSON,UNCL",RESIDENCE - PUBLIC HOUSING,03/04/2025,(null),UNKNOWN,WHITE HISPANIC,M,,65+,WHITE HISPANIC,F,990468,202168,40.72159,-73.977569,"(40.72159, -73.977569)",POINT (-73.977569 40.72159)
302260387,9,MANHATTAN,03/07/2025,20:50:00,03/08/2025,00:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,416,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED",BAR/NIGHT CLUB,03/08/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,F,988773,202966,40.723781,-73.983681,"(40.723781, -73.983681)",POINT (-73.983681 40.723781)
299096702,9,MANHATTAN,01/07/2025,17:30:00,01/07/2025,17:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,01/07/2025,(null),UNKNOWN,UNKNOWN,M,,65+,WHITE,F,989701,203881,40.726281227271606,-73.98033347711242,"(40.726281227271606, -73.98033347711242)",POINT (-73.98033347711242 40.726281227271606)
302214522,9,MANHATTAN,03/05/2025,20:38:00,03/05/2025,20:40:00,COMPLETED,(null),73257,2,N.Y. HOUSING POLICE,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - PUBLIC HOUSING,03/05/2025,(null),25-44,BLACK,F,,25-44,BLACK,M,991599,203109,40.72416090160228,-73.97348657506016,"(40.72416090160228, -73.97348657506016)",POINT (-73.97348657506016 40.72416090160228)
300753391,9,MANHATTAN,02/07/2025,22:38:00,02/07/2025,22:48:00,COMPLETED,(null),,1,N.Y. TRANSIT POLICE,343,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,(null),PATROL BORO MAN SOUTH,479,"THEFT,RELATED OFFENSES,UNCLASS",TRANSIT - NYC SUBWAY,02/07/2025,BLEECKER STREET,45-64,WHITE,M,4,UNKNOWN,UNKNOWN,D,985733,203753,40.72593145361038,-73.99464955051585,"(40.72593145361038, -73.99464955051585)",POINT (-73.99464955051585 40.72593145361038)
302030955,9,MANHATTAN,03/03/2025,12:30:00,03/04/2025,12:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO MAN SOUTH,441,"LARCENY,GRAND OF AUTO",STREET,03/04/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,988773,202966,40.723781,-73.983681,"(40.723781, -73.983681)",POINT (-73.983681 40.723781)
300268984,9,MANHATTAN,01/29/2025,12:45:00,01/29/2025,13:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO MAN SOUTH,301,"LARCENY,PETIT BY ACQUIRING LOS",STREET,01/29/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,988839,202328,40.72201910801582,-73.98344452363722,"(40.72201910801582, -73.98344452363722)",POINT (-73.98344452363722 40.72201910801582)
302306103,9,MANHATTAN,03/09/2025,08:30:00,03/09/2025,08:58:00,COMPLETED,RIIS,590,2,N.Y. HOUSING POLICE,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,(null),PATROL BORO MAN SOUTH,749,VIOLATION OF ORDER OF PROTECTI,RESIDENCE - PUBLIC HOUSING,03/09/2025,(null),18-24,BLACK,M,,25-44,BLACK,F,991317,203703,40.7258,-73.974501,"(40.7258, -73.974501)",POINT (-73.974501 40.7258)
300775320,9,MANHATTAN,02/07/2025,20:00:00,02/08/2025,09:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,02/08/2025,(null),UNKNOWN,UNKNOWN,U,,18-24,WHITE HISPANIC,F,989955,202021,40.721184,-73.97942,"(40.721184, -73.97942)",POINT (-73.97942 40.721184)
299034235,9,MANHATTAN,01/05/2025,20:09:00,01/05/2025,20:14:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,419,"LARCENY,GRAND FROM PERSON,UNCL",STREET,01/07/2025,(null),UNKNOWN,UNKNOWN,M,,<18,BLACK,F,988263,202805,40.723338,-73.98552,"(40.723338, -73.98552)",POINT (-73.98552 40.723338)
298768027,9,MANHATTAN,12/31/2024,22:30:00,01/01/2025,01:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",BAR/NIGHT CLUB,01/01/2025,(null),(null),(null),(null),,18-24,ASIAN / PACIFIC ISLANDER,F,986558,204048,40.726751,-73.991672,"(40.726751, -73.991672)",POINT (-73.991672 40.726751)
303476509,9,MANHATTAN,03/23/2025,05:23:00,03/23/2025,05:24:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,OPPOSITE OF,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO MAN SOUTH,441,"LARCENY,GRAND OF AUTO",STREET,03/23/2025,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,M,987098,205601,40.731014,-73.989722,"(40.731014, -73.989722)",POINT (-73.989722 40.731014)
303586446,9,MANHATTAN,02/27/2025,11:00:00,02/27/2025,11:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",GYM/FITNESS FACILITY,03/25/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,986728,204831,40.7289,-73.99106,"(40.7289, -73.99106)",POINT (-73.99106 40.7289)
299697804,9,MANHATTAN,01/19/2025,02:30:00,01/19/2025,02:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,359,MISDEMEANOR,FRONT OF,OFFENSES AGAINST PUBLIC ADMINI,(null),PATROL BORO MAN SOUTH,749,VIOLATION OF ORDER OF PROTECTI,STREET,01/19/2025,(null),25-44,WHITE,M,,UNKNOWN,UNKNOWN,E,987353,204899,40.729086,-73.988802,"(40.729086, -73.988802)",POINT (-73.988802 40.729086)
302166363,9,MANHATTAN,03/06/2025,07:33:00,03/06/2025,08:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE - APT. HOUSE,03/06/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,UNKNOWN,M,989807,202534,40.722593,-73.97995,"(40.722593, -73.97995)",POINT (-73.97995 40.722593)
303460184,9,MANHATTAN,03/22/2025,17:50:00,03/22/2025,18:10:00,COMPLETED,RIIS,590,2,N.Y. HOUSING POLICE,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - PUBLIC HOUSING,03/22/2025,(null),18-24,BLACK,M,,25-44,ASIAN / PACIFIC ISLANDER,M,991074,203261,40.724589,-73.97538,"(40.724589, -73.97538)",POINT (-73.97538 40.724589)
302238014,9,MANHATTAN,03/07/2025,09:25:00,03/07/2025,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",PUBLIC SCHOOL,03/07/2025,(null),<18,BLACK,M,,65+,WHITE,F,990451,201401,40.719482,-73.977629,"(40.719482, -73.977629)",POINT (-73.977629 40.719482)
299371210,9,MANHATTAN,01/13/2025,15:00:00,01/13/2025,15:14:00,COMPLETED,WALD,609,2,N.Y. HOUSING POLICE,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO MAN SOUTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - PUBLIC HOUSING,01/13/2025,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,F,987496,203963,40.7265156408036,-73.9882902437563,"(40.7265156408036, -73.9882902437563)",POINT (-73.9882902437563 40.7265156408036)
300230028,9,MANHATTAN,01/29/2025,15:23:00,01/29/2025,15:25:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,01/29/2025,(null),25-44,WHITE,M,,UNKNOWN,UNKNOWN,E,987364,204175,40.727099,-73.988763,"(40.727099, -73.988763)",POINT (-73.988763 40.727099)
301688135,9,MANHATTAN,02/25/2025,19:11:00,02/25/2025,20:33:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",HOMELESS SHELTER,02/25/2025,(null),25-44,BLACK,M,,45-64,UNKNOWN,M,986791,203773,40.725995,-73.990833,"(40.725995, -73.990833)",POINT (-73.990833 40.725995)
300714775,9,MANHATTAN,02/07/2025,06:07:00,02/07/2025,06:09:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,117,FELONY,FRONT OF,DANGEROUS DRUGS,(null),PATROL BORO MAN SOUTH,515,"CONTROLLED SUBSTANCE,SALE 3",STREET,02/07/2025,(null),45-64,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,985273,203770,40.725988,-73.996309,"(40.725988, -73.996309)",POINT (-73.996309 40.725988)
302954904,9,MANHATTAN,03/09/2025,19:30:00,03/10/2025,01:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO MAN SOUTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,03/16/2025,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,987496,203963,40.7265156408036,-73.9882902437563,"(40.7265156408036, -73.9882902437563)",POINT (-73.9882902437563 40.7265156408036)
301045255,9,MANHATTAN,02/13/2025,14:00:00,02/13/2025,14:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",OTHER,02/13/2025,(null),25-44,ASIAN / PACIFIC ISLANDER,M,,45-64,WHITE,M,987543,204498,40.727975808583594,-73.98811896783015,"(40.727975808583594, -73.98811896783015)",POINT (-73.98811896783015 40.727975808583594)
302279997,9,MANHATTAN,03/07/2025,19:30:00,03/08/2025,04:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,03/08/2025,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,M,991015,203154,40.72428488157817,-73.97559346129006,"(40.72428488157817, -73.97559346129006)",POINT (-73.97559346129006 40.72428488157817)
299763008,9,MANHATTAN,01/19/2025,16:20:00,01/19/2025,16:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,01/19/2025,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,990020,205214,40.72995,-73.979182,"(40.72995, -73.979182)",POINT (-73.979182 40.72995)
300823328,9,MANHATTAN,02/09/2025,01:50:00,02/09/2025,02:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,416,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED",BAR/NIGHT CLUB,02/09/2025,(null),UNKNOWN,WHITE HISPANIC,M,,25-44,WHITE,F,989559,202084,40.721359,-73.980848,"(40.721359, -73.980848)",POINT (-73.980848 40.721359)
300057310,9,MANHATTAN,01/26/2025,01:00:00,01/26/2025,03:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",BAR/NIGHT CLUB,01/26/2025,(null),UNKNOWN,UNKNOWN,U,,18-24,WHITE HISPANIC,F,989135,203619,40.725571,-73.982375,"(40.725571, -73.982375)",POINT (-73.982375 40.725571)
302746514,9,MANHATTAN,03/10/2025,16:37:00,03/10/2025,17:16:00,COMPLETED,(null),609,2,N.Y. HOUSING POLICE,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - PUBLIC HOUSING,03/10/2025,(null),<18,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,991216,201896,40.72083181994306,-73.97486960236321,"(40.72083181994306, -73.97486960236321)",POINT (-73.97486960236321 40.72083181994306)
